Transaction_ID,Date,Region,Product,Quantity,Unit_Price,Total_Amount,Currency,Customer_ID
1319,2023-10-26,South,Phone,1,1136,1136,AUD,C0746
1320,2023-03-14,Central,Tablet,1,1218,1218,EUR,C0497
1321,2023-08-22,North,Laptop,7,1009,7063,JPY,C0130
1322,2023-12-22,North,Headphones,10,182,1820,USD,C0721
1323,2023-12-15,Central,Headphones,7,190,1330,USD,C0907
1324,2023-09-12,East,Smartwatch,10,431,4310,GBP,C0061
1325,2023-10-13,East,Smartwatch,10,853,8530,USD,C0606
1326,2023-10-28,East,Laptop,3,719,2157,AUD,C0480
1327,2023-03-16,West,Monitor,2,214,428,USD,C0238
1328,2023-05-23,North,Smartwatch,3,929,2787,EUR,C0636
1329,2023-06-18,East,Monitor,2,244,488,USD,C0083
1330,2023-07-24,South,Smartwatch,5,217,1085,INR,C0013
1331,2023-05-08,West,Laptop,5,528,2640,AUD,C0018
1332,2023-11-27,Central,Tablet,10,801,8010,AUD,C0271
1333,2023-05-08,Central,Smartwatch,6,447,2682,AUD,C0744
1334,2023-02-28,Central,Monitor,6,1156,6936,EUR,C0030
1335,2023-05-18,North,Smartwatch,8,1449,11592,EUR,C0715
1336,2023-08-02,North,Headphones,7,1771,12397,USD,C0832
1337,2023-02-15,Central,Smartwatch,6,1485,8910,JPY,C0419
1338,2023-05-14,South,Phone,7,1399,9793,INR,C0189
1339,2023-01-26,North,Tablet,4,1337,5348,INR,C0115
1340,2023-08-29,West,Tablet,7,788,5516,JPY,C0614
1341,2023-11-17,East,Monitor,5,1449,7245,EUR,C0495
1342,2023-04-11,North,Smartwatch,7,858,6006,AUD,C0586
1343,2023-09-01,East,Smartwatch,8,654,5232,INR,C0396
1344,2023-11-28,North,Headphones,7,1106,7742,INR,C0182
1345,2023-06-13,South,Laptop,6,573,3438,JPY,C0380
1346,2023-12-26,West,Phone,10,1522,15220,JPY,C0017
1347,2023-01-06,East,Smartwatch,10,1566,15660,GBP,C0160
1348,2023-03-27,Central,Headphones,8,264,2112,EUR,C0918
1349,2023-02-11,Central,Smartwatch,3,1749,5247,JPY,C0925
1350,2023-06-07,South,Phone,1,1113,1113,USD,C0543
1351,2023-10-17,North,Phone,2,606,1212,AUD,C0767
1352,2023-03-06,Central,Smartwatch,2,200,400,GBP,C0681
1353,2023-09-17,West,Smartwatch,5,1400,7000,JPY,C0732
1354,2023-01-16,West,Tablet,6,1736,10416,USD,C0011
1355,2023-03-07,East,Phone,10,935,9350,JPY,C0572
1356,2023-05-13,East,Headphones,10,148,1480,USD,C0943
1357,2023-08-28,West,Phone,2,1813,3626,EUR,C0169
1358,2023-01-30,South,Smartwatch,8,1967,15736,AUD,C0844
1359,2023-09-23,South,Tablet,8,1360,10880,AUD,C0685
1360,2023-12-22,South,Monitor,4,1123,4492,USD,C0668
1361,2023-01-22,West,Headphones,1,960,960,EUR,C0790
1362,2023-01-14,Central,Smartwatch,1,1933,1933,USD,C0505
1363,2023-02-06,Central,Monitor,1,1290,1290,INR,C0738
1364,2023-06-02,East,Monitor,6,188,1128,EUR,C0660
1365,2023-11-03,West,Tablet,6,618,3708,GBP,C0604
1366,2023-02-26,West,Smartwatch,10,168,1680,AUD,C0388
1367,2023-02-13,West,Laptop,6,391,2346,AUD,C0782
1368,2023-10-07,East,Monitor,7,368,2576,EUR,C0795
1369,2023-08-25,South,Smartwatch,1,1159,1159,JPY,C0064
1370,2023-12-14,East,Smartwatch,3,825,2475,EUR,C0684
1371,2023-04-13,Central,Monitor,10,1850,18500,GBP,C0199
1372,2023-04-05,East,Tablet,2,788,1576,INR,C0715
1373,2023-04-10,South,Laptop,3,1069,3207,JPY,C0475
1374,2023-04-27,West,Phone,9,108,972,EUR,C0726
1375,2023-09-01,Central,Monitor,8,1959,15672,JPY,C0925
1376,2023-03-31,South,Phone,6,262,1572,GBP,C0868
1377,2023-08-18,Central,Laptop,3,455,1365,AUD,C0854
1378,2023-12-08,West,Smartwatch,2,492,984,USD,C0130
1379,2023-06-01,Central,Smartwatch,2,1219,2438,AUD,C0247
1380,2023-04-01,Central,Laptop,6,1687,10122,AUD,C0127
1381,2023-06-06,East,Smartwatch,4,1855,7420,EUR,C0063
1382,2023-10-18,Central,Smartwatch,3,1650,4950,EUR,C0400
1383,2023-05-31,South,Headphones,4,211,844,GBP,C0078
1384,2023-05-28,East,Tablet,7,871,6097,AUD,C0588
1385,2023-01-02,West,Laptop,1,1546,1546,JPY,C0786
1386,2023-08-27,Central,Phone,6,643,3858,AUD,C0686
1387,2023-03-08,Central,Smartwatch,8,248,1984,GBP,C0005
1388,2023-04-21,South,Tablet,6,1566,9396,USD,C0583
1389,2023-10-13,North,Phone,5,420,2100,GBP,C0082
1390,2023-01-25,Central,Laptop,6,1209,7254,INR,C0960
1391,2023-02-22,North,Smartwatch,6,1816,10896,INR,C0527
1392,2023-05-05,Central,Tablet,6,926,5556,INR,C0361
1393,2023-03-08,South,Headphones,7,326,2282,EUR,C0671
1394,2023-09-18,Central,Laptop,10,627,6270,GBP,C0172
1395,2023-04-19,Central,Phone,3,295,885,USD,C0881
1396,2023-10-07,South,Tablet,1,300,300,EUR,C0905
1397,2023-01-24,West,Laptop,8,530,4240,EUR,C0468
1398,2023-01-10,South,Monitor,4,509,2036,GBP,C0764
1399,2023-12-13,South,Monitor,8,206,1648,INR,C0670
1400,2023-02-02,Central,Tablet,3,1488,4464,AUD,C0657
1401,2023-01-02,West,Laptop,7,524,3668,AUD,C0125
1402,2023-01-01,Central,Laptop,6,1977,11862,INR,C0736
1403,2023-05-27,South,Headphones,1,1445,1445,JPY,C0874
1404,2023-10-14,North,Smartwatch,6,1948,11688,EUR,C0733
1405,2023-08-10,Central,Smartwatch,2,1447,2894,AUD,C0804
1406,2023-04-26,Central,Tablet,6,1082,6492,INR,C0152
1407,2023-02-09,South,Tablet,8,1988,15904,USD,C0936
1408,2023-05-05,Central,Smartwatch,1,332,332,INR,C0652
1409,2023-04-12,East,Monitor,10,1167,11670,EUR,C0994
1410,2023-05-17,South,Phone,1,1789,1789,AUD,C0124
1411,2023-06-01,Central,Smartwatch,3,562,1686,GBP,C0692
1412,2023-06-08,West,Monitor,10,1243,12430,INR,C0014
1413,2023-04-25,South,Laptop,3,1035,3105,AUD,C0801
1414,2023-12-24,North,Monitor,8,582,4656,JPY,C0605
1415,2023-10-24,East,Laptop,6,230,1380,INR,C0473
1416,2023-03-21,East,Tablet,1,123,123,AUD,C0677
1417,2023-10-07,North,Tablet,4,1669,6676,GBP,C0163
1418,2023-10-24,North,Monitor,2,390,780,INR,C0352
1419,2023-04-21,Central,Phone,2,845,1690,INR,C0705
1420,2023-10-12,South,Headphones,5,368,1840,GBP,C0012
1421,2023-07-06,West,Monitor,5,1268,6340,EUR,C0824
1422,2023-08-03,East,Laptop,8,1363,10904,AUD,C0335
1423,2023-01-16,North,Tablet,8,438,3504,EUR,C0530
1424,2023-06-12,North,Monitor,7,987,6909,AUD,C0700
1425,2023-10-19,South,Smartwatch,10,556,5560,GBP,C0655
1426,2023-10-27,South,Headphones,3,1828,5484,EUR,C0027
1427,2023-07-31,North,Tablet,4,258,1032,EUR,C0889
1428,2023-07-16,West,Laptop,2,1790,3580,AUD,C0898
1429,2023-09-28,South,Phone,10,473,4730,USD,C0009
1430,2023-08-05,West,Phone,9,1448,13032,USD,C0526
1431,2023-12-11,West,Smartwatch,6,415,2490,EUR,C0675
1432,2023-01-22,North,Monitor,7,728,5096,GBP,C0509
1433,2023-12-05,North,Monitor,10,212,2120,INR,C0068
1434,2023-09-06,West,Headphones,7,1104,7728,AUD,C0338
1435,2023-02-26,Central,Monitor,7,1144,8008,INR,C0635
1436,2023-08-07,East,Laptop,4,1004,4016,AUD,C0341
1437,2023-06-05,West,Tablet,2,1334,2668,USD,C0925
1438,2023-07-07,Central,Tablet,1,1023,1023,USD,C0471
1439,2023-02-18,Central,Phone,7,1166,8162,INR,C0705
1440,2023-06-06,West,Phone,8,383,3064,USD,C0122
1441,2023-02-22,West,Laptop,10,253,2530,USD,C0539
1442,2023-08-18,North,Headphones,8,1285,10280,USD,C0664
1443,2023-02-13,South,Headphones,7,507,3549,AUD,C0280
1444,2023-12-18,South,Laptop,2,935,1870,AUD,C0459
1445,2023-04-27,Central,Headphones,5,1584,7920,JPY,C0625
1446,2023-06-19,West,Phone,7,1806,12642,INR,C0458
1447,2023-02-17,Central,Laptop,9,667,6003,AUD,C0459
1448,2023-07-01,South,Headphones,6,1529,9174,AUD,C0914
1449,2023-04-16,West,Smartwatch,2,1300,2600,USD,C0060
1450,2023-02-21,North,Phone,4,1594,6376,EUR,C0054
1451,2023-06-26,East,Headphones,10,1671,16710,INR,C0577
1452,2023-07-16,Central,Phone,5,1518,7590,INR,C0941
1453,2023-03-28,South,Headphones,6,752,4512,AUD,C0770
1454,2023-06-29,West,Headphones,5,1515,7575,INR,C0587
1455,2023-03-13,North,Phone,8,1176,9408,JPY,C0116
1456,2023-09-29,East,Laptop,9,1829,16461,INR,C0059
1457,2023-04-03,South,Monitor,6,1991,11946,JPY,C0691
1458,2023-06-30,East,Laptop,1,1981,1981,EUR,C0204
1459,2023-06-05,Central,Smartwatch,2,291,582,GBP,C0545
1460,2023-04-22,North,Laptop,7,849,5943,GBP,C0011
1461,2023-12-08,South,Monitor,5,1869,9345,AUD,C0504
1462,2023-03-03,South,Headphones,4,339,1356,INR,C0694
1463,2023-10-21,East,Headphones,5,1939,9695,EUR,C0717
1464,2023-12-31,West,Smartwatch,9,1995,17955,JPY,C0401
1465,2023-05-28,Central,Phone,8,380,3040,EUR,C0808
1466,2023-08-17,North,Phone,3,813,2439,GBP,C0814
1467,2023-01-08,East,Tablet,5,1310,6550,USD,C0260
1468,2023-09-24,North,Monitor,9,987,8883,USD,C0366
1469,2023-09-01,North,Headphones,4,1179,4716,USD,C0661
1470,2023-02-11,North,Monitor,4,893,3572,USD,C0988
1471,2023-09-04,West,Phone,1,1724,1724,JPY,C0298
1472,2023-09-15,East,Smartwatch,8,1460,11680,JPY,C0759
1473,2023-04-07,North,Laptop,7,789,5523,GBP,C0074
1474,2023-03-17,East,Laptop,3,1627,4881,AUD,C0009
1475,2023-02-05,North,Phone,5,1353,6765,USD,C0629
1476,2023-04-10,North,Laptop,1,297,297,USD,C0365
1477,2023-12-06,West,Tablet,2,430,860,INR,C0837
1478,2023-04-05,North,Smartwatch,9,1799,16191,USD,C0933
1479,2023-04-15,East,Phone,3,1757,5271,USD,C0839
1480,2023-02-15,South,Laptop,10,1388,13880,JPY,C0793
1481,2023-11-27,North,Phone,1,1381,1381,INR,C0384
1482,2023-03-31,West,Phone,7,763,5341,GBP,C0974
1483,2023-04-12,South,Headphones,10,562,5620,INR,C0079
1484,2023-03-22,South,Headphones,7,1008,7056,INR,C0107
1485,2023-07-07,Central,Headphones,4,466,1864,EUR,C0315
1486,2023-12-16,West,Phone,9,450,4050,AUD,C0435
1487,2023-03-07,North,Headphones,6,1585,9510,INR,C0189
1488,2023-02-03,Central,Smartwatch,3,695,2085,USD,C0857
1489,2023-09-19,East,Headphones,8,1101,8808,USD,C0964
1490,2023-04-18,West,Smartwatch,5,1527,7635,USD,C0685
1491,2023-04-11,North,Smartwatch,7,1390,9730,USD,C0952
1492,2023-10-11,West,Monitor,3,965,2895,USD,C0045
1493,2023-08-09,South,Monitor,5,577,2885,USD,C0252
1494,2023-06-24,North,Monitor,10,1364,13640,AUD,C0164
1495,2023-06-21,East,Tablet,9,100,900,EUR,C0742
1496,2023-07-27,South,Phone,8,443,3544,JPY,C0488
1497,2023-08-25,North,Smartwatch,6,1621,9726,GBP,C0801
1498,2023-01-15,South,Laptop,7,350,2450,GBP,C0847
1499,2023-07-06,Central,Monitor,6,750,4500,AUD,C0032
1500,2023-06-19,East,Monitor,8,540,4320,GBP,C0963
1501,2023-10-05,Central,Laptop,1,1186,1186,INR,C0816
1502,2023-10-26,Central,Smartwatch,2,1269,2538,JPY,C0642
1503,2023-10-02,East,Monitor,8,566,4528,USD,C0227
1504,2023-03-16,West,Headphones,9,392,3528,JPY,C0863
1505,2023-09-22,West,Laptop,1,993,993,AUD,C0542
1506,2023-08-03,West,Tablet,9,578,5202,EUR,C0677
1507,2023-07-13,Central,Tablet,1,735,735,USD,C0625
1508,2023-12-13,West,Monitor,8,1656,13248,USD,C0737
1509,2023-10-06,East,Monitor,7,329,2303,AUD,C0127
1510,2023-01-07,North,Headphones,5,1948,9740,GBP,C0374
1511,2023-05-17,North,Headphones,2,733,1466,GBP,C0512
1512,2023-09-02,South,Laptop,4,1600,6400,JPY,C0384
1513,2023-08-07,East,Laptop,3,1684,5052,AUD,C0927
1514,2023-05-22,South,Laptop,8,503,4024,JPY,C0047
1515,2023-06-04,East,Phone,4,1565,6260,AUD,C0159
1516,2023-05-10,Central,Laptop,1,1068,1068,JPY,C0541
1517,2023-07-07,West,Laptop,4,471,1884,USD,C0094
1518,2023-05-22,West,Monitor,4,221,884,AUD,C0088
1519,2023-12-23,South,Monitor,3,1745,5235,EUR,C0714
1520,2023-06-23,South,Smartwatch,5,164,820,EUR,C0824
1521,2023-11-30,South,Smartwatch,3,582,1746,USD,C0138
1522,2023-03-07,South,Phone,1,865,865,GBP,C0557
1523,2023-10-01,East,Tablet,7,1447,10129,JPY,C0886
1524,2023-12-07,West,Smartwatch,5,629,3145,GBP,C0735
1525,2023-09-01,East,Laptop,1,522,522,JPY,C0262
1526,2023-02-26,South,Phone,8,1951,15608,JPY,C0513
1527,2023-07-01,East,Tablet,2,1236,2472,JPY,C0590
1528,2023-05-06,Central,Phone,1,1213,1213,GBP,C0713
1529,2023-05-01,North,Monitor,8,292,2336,AUD,C0043
1530,2023-10-26,East,Laptop,6,416,2496,EUR,C0422
1531,2023-10-06,Central,Tablet,2,1276,2552,GBP,C0567
1532,2023-08-20,North,Headphones,8,1314,10512,JPY,C0831
1533,2023-09-25,South,Smartwatch,9,1535,13815,AUD,C0098
1534,2023-01-02,South,Tablet,6,1990,11940,EUR,C0288
1535,2023-01-29,South,Smartwatch,8,1383,11064,USD,C0348
1536,2023-04-23,East,Tablet,4,619,2476,INR,C0241
1537,2023-04-19,West,Phone,3,1079,3237,INR,C0305
1538,2023-12-10,East,Smartwatch,6,517,3102,GBP,C0519
1539,2023-02-28,Central,Phone,2,538,1076,INR,C0586
1540,2023-02-28,Central,Smartwatch,1,351,351,EUR,C0823
1541,2023-03-16,South,Headphones,5,1833,9165,JPY,C0373
1542,2023-01-05,Central,Smartwatch,5,192,960,EUR,C0038
1543,2023-12-12,West,Smartwatch,5,444,2220,INR,C0045
1544,2023-12-06,North,Smartwatch,4,148,592,EUR,C0987
1545,2023-08-17,East,Headphones,5,574,2870,USD,C0881
1546,2023-04-12,West,Headphones,7,1484,10388,GBP,C0848
1547,2023-12-10,North,Monitor,1,1987,1987,INR,C0838
1548,2023-12-17,Central,Phone,9,1810,16290,GBP,C0071
1549,2023-08-15,West,Smartwatch,7,1405,9835,JPY,C0226
1550,2023-03-28,South,Laptop,3,402,1206,EUR,C0391
1551,2023-08-07,Central,Laptop,4,179,716,USD,C0830
1552,2023-03-09,North,Headphones,2,541,1082,GBP,C0053
1553,2023-12-28,East,Tablet,2,1452,2904,JPY,C0265
1554,2023-04-09,West,Smartwatch,8,1690,13520,GBP,C0361
1555,2023-07-16,North,Phone,2,414,828,JPY,C0354
1556,2023-04-16,South,Smartwatch,3,1010,3030,AUD,C0399
1557,2023-09-02,South,Monitor,4,580,2320,INR,C0035
1558,2023-02-11,South,Monitor,8,675,5400,INR,C0380
1559,2023-08-25,East,Tablet,10,421,4210,JPY,C0514
1560,2023-08-29,North,Headphones,3,796,2388,EUR,C0013
1561,2023-09-19,East,Headphones,8,1727,13816,AUD,C0462
1562,2023-03-04,East,Tablet,6,547,3282,EUR,C0590
1563,2023-05-10,South,Tablet,9,1408,12672,AUD,C0911
1564,2023-03-20,North,Laptop,7,241,1687,INR,C0582
1565,2023-07-04,East,Smartwatch,3,926,2778,INR,C0395
1566,2023-11-30,West,Headphones,9,1025,9225,EUR,C0793
1567,2023-09-13,West,Monitor,1,719,719,GBP,C1000
1568,2023-03-14,South,Smartwatch,8,1163,9304,GBP,C0654
1569,2023-11-20,North,Headphones,4,1234,4936,GBP,C0304
1570,2023-06-02,Central,Laptop,5,138,690,USD,C0499
1571,2023-03-03,North,Phone,1,586,586,INR,C0172
1572,2023-09-18,East,Tablet,7,394,2758,USD,C0658
1573,2023-01-15,South,Tablet,7,1615,11305,AUD,C0654
1574,2023-10-09,West,Smartwatch,7,851,5957,AUD,C0520
1575,2023-02-15,South,Tablet,1,460,460,USD,C0976
1576,2023-06-17,South,Tablet,2,1912,3824,GBP,C0736
1577,2023-04-19,Central,Phone,6,1006,6036,USD,C0603
1578,2023-10-28,West,Monitor,10,1453,14530,GBP,C0218
1579,2023-09-25,South,Tablet,1,770,770,USD,C0868
1580,2023-10-08,South,Headphones,9,1810,16290,GBP,C0229
1581,2023-09-19,East,Headphones,9,661,5949,AUD,C0285
1582,2023-03-17,West,Smartwatch,6,730,4380,AUD,C0602
1583,2023-06-13,North,Headphones,3,1593,4779,INR,C0569
1584,2023-11-30,West,Phone,8,855,6840,JPY,C0223
1585,2023-05-06,East,Laptop,6,1010,6060,EUR,C0333
1586,2023-11-18,East,Phone,7,1555,10885,EUR,C0046
1587,2023-11-24,South,Monitor,8,1358,10864,GBP,C0592
1588,2023-10-11,Central,Headphones,10,1125,11250,INR,C0872
1589,2023-12-27,Central,Laptop,8,1102,8816,JPY,C0358
1590,2023-05-02,North,Laptop,10,1303,13030,EUR,C0192
1591,2023-09-10,East,Laptop,4,1732,6928,USD,C0834
1592,2023-01-17,Central,Headphones,3,994,2982,AUD,C0072
1593,2023-07-04,West,Phone,6,824,4944,AUD,C0901
1594,2023-03-20,East,Headphones,8,627,5016,GBP,C0011
1595,2023-12-18,South,Smartwatch,8,467,3736,USD,C0373
1596,2023-10-20,Central,Headphones,4,627,2508,USD,C0273
1597,2023-04-03,North,Smartwatch,9,1903,17127,USD,C0189
1598,2023-02-07,South,Monitor,5,1960,9800,JPY,C0402
1599,2023-08-17,East,Smartwatch,5,1990,9950,JPY,C0901
1600,2023-05-08,South,Smartwatch,6,1511,9066,AUD,C0321
1601,2023-12-06,North,Monitor,1,1532,1532,JPY,C0543
1602,2023-09-07,North,Tablet,3,178,534,EUR,C0241
1603,2023-07-03,Central,Tablet,5,146,730,INR,C0825
1604,2023-03-02,Central,Headphones,9,431,3879,USD,C0291
1605,2023-01-22,Central,Laptop,9,1145,10305,GBP,C0709
1606,2023-06-17,South,Laptop,3,221,663,INR,C0912
1607,2023-11-18,North,Monitor,5,688,3440,GBP,C0450
1608,2023-10-21,North,Monitor,3,1065,3195,INR,C0810
1609,2023-02-17,West,Headphones,9,126,1134,USD,C0332
1610,2023-10-24,North,Monitor,9,1682,15138,USD,C0351
1611,2023-10-27,West,Smartwatch,2,1675,3350,EUR,C0105
1612,2023-01-12,South,Smartwatch,4,209,836,EUR,C0316
1613,2023-10-21,East,Phone,5,863,4315,JPY,C0850
1614,2023-01-03,West,Headphones,6,802,4812,GBP,C0475
1615,2023-09-24,South,Smartwatch,10,491,4910,EUR,C0226
1616,2023-02-14,West,Headphones,10,1415,14150,AUD,C0033
1617,2023-08-30,South,Smartwatch,10,1857,18570,AUD,C0559
1618,2023-04-03,North,Phone,8,1808,14464,AUD,C0688
1619,2023-11-01,South,Headphones,6,1870,11220,GBP,C0249
1620,2023-11-22,North,Phone,3,1383,4149,EUR,C0808
1621,2023-09-04,West,Laptop,8,1956,15648,USD,C0091
1622,2023-01-13,Central,Tablet,3,1522,4566,JPY,C0743
1623,2023-10-07,East,Phone,5,737,3685,EUR,C0984
1624,2023-02-23,East,Laptop,4,1433,5732,USD,C0850
1625,2023-07-18,North,Monitor,6,516,3096,EUR,C0906
1626,2023-12-13,South,Laptop,5,412,2060,INR,C1000
1627,2023-04-21,West,Laptop,6,1319,7914,USD,C0051
1628,2023-11-25,South,Phone,1,1363,1363,EUR,C0044
1629,2023-12-20,Central,Phone,10,1317,13170,JPY,C0741
1630,2023-07-20,North,Monitor,8,103,824,AUD,C0182
1631,2023-06-06,West,Smartwatch,10,865,8650,JPY,C0523
1632,2023-02-19,East,Tablet,7,698,4886,GBP,C0259
1633,2023-07-27,West,Monitor,3,1075,3225,USD,C0077
1634,2023-12-10,North,Monitor,7,595,4165,JPY,C0146
1635,2023-09-05,Central,Phone,10,1976,19760,INR,C0837
1636,2023-09-13,North,Monitor,3,1277,3831,GBP,C0764
1637,2023-03-20,East,Tablet,10,117,1170,GBP,C0932
1638,2023-07-30,North,Laptop,10,1217,12170,JPY,C0816
1639,2023-07-30,North,Phone,6,1844,11064,GBP,C0385
1640,2023-07-24,East,Laptop,3,1062,3186,INR,C0785
1641,2023-04-13,East,Phone,1,1667,1667,EUR,C0304
1642,2023-01-10,East,Headphones,3,1104,3312,GBP,C0835
1643,2023-03-27,North,Smartwatch,4,1558,6232,USD,C0029
1644,2023-12-04,West,Headphones,10,680,6800,AUD,C0875
1645,2023-11-29,East,Tablet,8,1303,10424,GBP,C0187
1646,2023-11-25,North,Monitor,10,708,7080,INR,C0332
1647,2023-01-16,Central,Smartwatch,9,225,2025,GBP,C0677
1648,2023-02-14,North,Tablet,1,374,374,JPY,C0996
1649,2023-07-30,North,Headphones,7,943,6601,USD,C0224
1650,2023-06-30,Central,Laptop,3,117,351,JPY,C0645
1651,2023-01-24,South,Headphones,8,289,2312,USD,C0833
1652,2023-11-12,Central,Laptop,7,1843,12901,EUR,C0423
1653,2023-12-30,East,Tablet,2,1983,3966,AUD,C0612
1654,2023-10-29,West,Tablet,2,1290,2580,GBP,C0814
1655,2023-06-08,Central,Laptop,4,599,2396,USD,C0667
1656,2023-03-31,East,Monitor,6,281,1686,AUD,C0460
1657,2023-05-24,North,Smartwatch,9,662,5958,INR,C0076
1658,2023-01-19,North,Tablet,2,257,514,AUD,C0845
1659,2023-04-27,West,Headphones,6,1361,8166,AUD,C0081
1660,2023-03-14,Central,Laptop,10,1164,11640,EUR,C0790
1661,2023-10-03,East,Monitor,7,1954,13678,AUD,C0398
1662,2023-09-12,East,Smartwatch,5,1969,9845,AUD,C0477
1663,2023-11-17,North,Smartwatch,3,697,2091,GBP,C0011
1664,2023-04-04,East,Headphones,10,1779,17790,USD,C0782
1665,2023-08-28,North,Smartwatch,7,1173,8211,INR,C0076
1666,2023-06-01,East,Monitor,5,125,625,AUD,C0151
1667,2023-12-18,West,Phone,8,1776,14208,EUR,C0366
1668,2023-06-24,South,Smartwatch,7,1679,11753,JPY,C0458
1669,2023-06-05,South,Smartwatch,5,147,735,INR,C0951
1670,2023-07-30,West,Headphones,8,1079,8632,GBP,C0979
1671,2023-08-31,South,Tablet,7,1846,12922,JPY,C0565
1672,2023-06-02,North,Smartwatch,3,1492,4476,USD,C0729
1673,2023-10-26,South,Tablet,7,1441,10087,USD,C0184
1674,2023-12-25,West,Headphones,9,537,4833,INR,C0208
1675,2023-02-23,North,Laptop,10,1981,19810,USD,C0991
1676,2023-09-01,North,Tablet,6,1708,10248,GBP,C0361
1677,2023-05-18,South,Laptop,9,1272,11448,USD,C0815
1678,2023-03-13,West,Phone,5,854,4270,AUD,C0408
1679,2023-06-15,West,Phone,2,1093,2186,USD,C0056
1680,2023-02-22,West,Laptop,4,1882,7528,USD,C0267
1681,2023-08-15,North,Smartwatch,9,713,6417,GBP,C0510
1682,2023-12-09,Central,Phone,1,1058,1058,JPY,C0998
1683,2023-07-14,East,Smartwatch,2,276,552,EUR,C0719
1684,2023-04-11,North,Phone,7,1576,11032,EUR,C0851
1685,2023-06-18,Central,Phone,1,1813,1813,USD,C0746
1686,2023-11-16,North,Headphones,10,917,9170,JPY,C0716
1687,2023-10-06,North,Laptop,2,239,478,JPY,C0158
1688,2023-07-21,West,Laptop,10,270,2700,AUD,C0178
1689,2023-03-19,Central,Tablet,4,805,3220,JPY,C0089
1690,2023-03-08,Central,Monitor,3,1971,5913,GBP,C0560
1691,2023-10-21,West,Smartwatch,3,1334,4002,JPY,C0074
1692,2023-10-20,North,Tablet,10,1885,18850,EUR,C0524
1693,2023-07-19,West,Tablet,2,183,366,JPY,C0329
1694,2023-11-07,North,Smartwatch,2,672,1344,JPY,C0539
1695,2023-03-02,West,Laptop,5,1671,8355,JPY,C0012
1696,2023-05-12,North,Laptop,2,1281,2562,USD,C0390
1697,2023-09-16,West,Smartwatch,1,1589,1589,JPY,C0881
1698,2023-03-06,South,Headphones,10,1131,11310,JPY,C0439
1699,2023-05-03,East,Phone,10,738,7380,AUD,C0397
1700,2023-05-19,East,Laptop,8,269,2152,EUR,C0041
1701,2023-11-09,West,Monitor,2,672,1344,GBP,C0153
1702,2023-05-29,South,Smartwatch,1,478,478,EUR,C0019
1703,2023-08-19,East,Tablet,9,924,8316,JPY,C0173
1704,2023-09-10,East,Laptop,3,1926,5778,JPY,C0593
1705,2023-06-14,South,Smartwatch,4,1560,6240,AUD,C0473
1706,2023-11-06,South,Monitor,1,1171,1171,GBP,C0238
1707,2023-06-18,East,Phone,6,1487,8922,EUR,C0138
1708,2023-11-30,South,Tablet,5,340,1700,AUD,C0237
1709,2023-10-28,West,Laptop,6,1797,10782,JPY,C0143
1710,2023-11-05,West,Smartwatch,9,939,8451,JPY,C0869
1711,2023-07-26,North,Laptop,4,1144,4576,EUR,C0555
1712,2023-01-19,Central,Phone,10,1905,19050,GBP,C0520
1713,2023-02-26,West,Tablet,1,685,685,INR,C0310
1714,2023-02-20,North,Headphones,7,1126,7882,JPY,C0357
1715,2023-11-29,North,Phone,8,108,864,JPY,C0593
1716,2023-07-12,North,Laptop,10,1468,14680,EUR,C0558
1717,2023-08-01,West,Smartwatch,4,1473,5892,GBP,C0662
1718,2023-08-22,North,Smartwatch,5,957,4785,INR,C0550
1719,2023-11-08,Central,Tablet,8,1580,12640,USD,C0865
1720,2023-06-23,Central,Headphones,9,1208,10872,GBP,C0924
1721,2023-01-28,East,Monitor,1,1058,1058,AUD,C0550
1722,2023-05-01,East,Tablet,7,114,798,INR,C0633
1723,2023-03-13,Central,Smartwatch,3,1153,3459,AUD,C0976
1724,2023-10-31,South,Headphones,1,564,564,GBP,C0097
1725,2023-03-19,Central,Tablet,1,175,175,GBP,C0160
1726,2023-09-16,East,Laptop,8,1100,8800,USD,C0349
1727,2023-03-30,Central,Smartwatch,5,327,1635,USD,C0679
1728,2023-07-12,Central,Headphones,10,1234,12340,EUR,C0008
1729,2023-03-11,North,Headphones,6,1998,11988,USD,C0414
1730,2023-06-05,North,Monitor,3,299,897,JPY,C0626
1731,2023-12-11,Central,Laptop,8,658,5264,INR,C0900
1732,2023-11-08,Central,Smartwatch,3,748,2244,EUR,C0612
1733,2023-12-30,North,Headphones,2,1193,2386,GBP,C0331
1734,2023-05-11,East,Tablet,2,1674,3348,USD,C0557
1735,2023-10-15,West,Tablet,4,1150,4600,EUR,C0793
1736,2023-11-28,North,Phone,3,746,2238,INR,C0211
1737,2023-01-31,East,Phone,7,557,3899,EUR,C0158
1738,2023-05-29,West,Headphones,9,1137,10233,INR,C0600
1739,2023-02-09,Central,Monitor,5,866,4330,AUD,C0941
1740,2023-02-10,Central,Headphones,5,1610,8050,AUD,C0220
1741,2023-12-17,East,Headphones,10,1701,17010,AUD,C0780
1742,2023-03-30,South,Monitor,6,1323,7938,JPY,C0560
1743,2023-02-28,Central,Tablet,2,1504,3008,EUR,C0102
1744,2023-05-24,North,Headphones,8,1647,13176,INR,C0987
1745,2023-01-21,Central,Tablet,8,289,2312,INR,C0171
1746,2023-09-30,North,Laptop,4,763,3052,JPY,C0674
1747,2023-05-28,Central,Tablet,3,879,2637,JPY,C0293
